sample_accession,run_accession,library_layout,organism,Platform,UMI,study_accession,Tissue,Covariate,Age,integration_group,TissueNote,Source,bam10x,Comment,biosample,Donor,Organ,sex,Batch,biosample_title,retina_region,strain,batch
#SRS5052798,SRR9632762,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12190628,NA,Eye,NA,NA,Macular_R64_C8,Macula,NA,SRP212788_SCRBSeq_P2
#SRS5052797,SRR9632761,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12190629,NA,Eye,NA,NA,Macular_R64_C71,Macula,NA,SRP212788_SCRBSeq_P2
#SRS5052796,SRR9632760,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12190630,NA,Eye,NA,NA,Macular_R64_C70,Macula,NA,SRP212788_SCRBSeq_P2
#SRS5052795,SRR9632759,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12190631,NA,Eye,NA,NA,Macular_R64_C69,Macula,NA,SRP212788_SCRBSeq_P2
#SRS5052794,SRR9632758,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12190632,NA,Eye,NA,NA,Macular_R64_C65,Macula,NA,SRP212788_SCRBSeq_P2
#SRS5052793,SRR9632757,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12190633,NA,Eye,NA,NA,Macular_R64_C62,Macula,NA,SRP212788_SCRBSeq_P2
#SRS5052792,SRR9632756,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12190634,NA,Eye,NA,NA,Macular_R64_C60,Macula,NA,SRP212788_SCRBSeq_P2
#SRS5052790,SRR9632755,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12190635,NA,Eye,NA,NA,Macular_R64_C57,Macula,NA,SRP212788_SCRBSeq_P2
#SRS5052791,SRR9631937,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12191019,NA,Eye,NA,NA,Macular_R41_C45,Macula,NA,SRP212788_SCRBSeq_P2
#SRS5052789,SRR9631936,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12191020,NA,Eye,NA,NA,Macular_R41_C44,Macula,NA,SRP212788_SCRBSeq_P2
#SRS5052788,SRR9631935,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12191021,NA,Eye,NA,NA,Macular_R41_C35,Macula,NA,SRP212788_SCRBSeq_P2
#SRS5052787,SRR9631934,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12191022,NA,Eye,NA,NA,Macular_R41_C33,Macula,NA,SRP212788_SCRBSeq_P2
#SRS5052784,SRR9631933,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12191023,NA,Eye,NA,NA,Macular_R41_C31,Macula,NA,SRP212788_SCRBSeq_P2
#SRS5052785,SRR9631932,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12191024,NA,Eye,NA,NA,Macular_R41_C30,Macula,NA,SRP212788_SCRBSeq_P2
#SRS5052783,SRR9631931,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12191025,NA,Eye,NA,NA,Macular_R41_C25,Macula,NA,SRP212788_SCRBSeq_P2
#SRS5052782,SRR9631930,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12191026,NA,Eye,NA,NA,Macular_R41_C21,Macula,NA,SRP212788_SCRBSeq_P2
#SRS5052780,SRR9631145,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12189962,NA,Eye,NA,NA,Macular_R17_C37,Macula,NA,SRP212788_SCRBSeq_P2
#SRS5052781,SRR9631144,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12189963,NA,Eye,NA,NA,Macular_R17_C32,Macula,NA,SRP212788_SCRBSeq_P2
#SRS5052779,SRR9631143,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12189964,NA,Eye,NA,NA,Macular_R17_C29,Macula,NA,SRP212788_SCRBSeq_P2
#SRS5052778,SRR9631142,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12190093,NA,Eye,NA,NA,Macular_R17_C24,Macula,NA,SRP212788_SCRBSeq_P2
#SRS5052777,SRR9631141,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12190094,NA,Eye,NA,NA,Macular_R17_C23,Macula,NA,SRP212788_SCRBSeq_P2
#SRS5052776,SRR9631140,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12190095,NA,Eye,NA,NA,Macular_R17_C22,Macula,NA,SRP212788_SCRBSeq_P2
#SRS5052786,SRR9631139,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12190096,NA,Eye,NA,NA,Macular_R17_C21,Macula,NA,SRP212788_SCRBSeq_P2
#SRS5052775,SRR9631138,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12190001,NA,Eye,NA,NA,Macular_R17_C15,Macula,NA,SRP212788_SCRBSeq_P2
#SRS5052774,SRR9630249,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12189768,NA,Eye,NA,NA,Periph_Nuc_R45_C19,Peripheral,NA,SRP212788_SCRBSeq_P1
#SRS5052772,SRR9630248,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12189769,NA,Eye,NA,NA,Periph_Nuc_R45_C18,Peripheral,NA,SRP212788_SCRBSeq_P1
#SRS5052771,SRR9630247,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12189770,NA,Eye,NA,NA,Periph_Nuc_R45_C16,Peripheral,NA,SRP212788_SCRBSeq_P1
#SRS5052770,SRR9630246,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12189771,NA,Eye,NA,NA,Periph_Nuc_R45_C13,Peripheral,NA,SRP212788_SCRBSeq_P1
#SRS5052769,SRR9630245,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12189772,NA,Eye,NA,NA,Periph_Nuc_R44_C61,Peripheral,NA,SRP212788_SCRBSeq_P1
#SRS5052773,SRR9630244,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12189773,NA,Eye,NA,NA,Periph_Nuc_R44_C45,Peripheral,NA,SRP212788_SCRBSeq_P1
#SRS5052767,SRR9630243,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12189774,NA,Eye,NA,NA,Periph_Nuc_R44_C39,Peripheral,NA,SRP212788_SCRBSeq_P1
#SRS5052766,SRR9630242,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12189775,NA,Eye,NA,NA,Periph_Nuc_R44_C37,Peripheral,NA,SRP212788_SCRBSeq_P1
#SRS5052765,SRR9629489,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12189350,NA,Eye,NA,NA,Macu_Nuc_R41_C33,NA,NA,SRP212788_SCRBSeq_P1
#SRS5052768,SRR9629488,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12189351,NA,Eye,NA,NA,Macu_Nuc_R41_C32,NA,NA,SRP212788_SCRBSeq_P1
#SRS5052764,SRR9629487,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12189352,NA,Eye,NA,NA,Macu_Nuc_R41_C31,NA,NA,SRP212788_SCRBSeq_P1
#SRS5052763,SRR9629486,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12189353,NA,Eye,NA,NA,Macu_Nuc_R41_C29,NA,NA,SRP212788_SCRBSeq_P1
#SRS5052761,SRR9629485,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12189354,NA,Eye,NA,NA,Macu_Nuc_R41_C27,NA,NA,SRP212788_SCRBSeq_P1
#SRS5052760,SRR9629484,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12189355,NA,Eye,NA,NA,Macu_Nuc_R41_C1,NA,NA,SRP212788_SCRBSeq_P1
#SRS5052759,SRR9629483,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12189356,NA,Eye,NA,NA,Macu_Nuc_R40_C7,NA,NA,SRP212788_SCRBSeq_P1
#SRS5052758,SRR9629482,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12189357,NA,Eye,NA,NA,Macu_Nuc_R40_C55,NA,NA,SRP212788_SCRBSeq_P1
#SRS5052757,SRR9628665,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12188748,NA,Eye,NA,NA,Mac1cell_R53_C60,NA,NA,SRP212788_SCRBSeq_P1
#SRS5052762,SRR9628664,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12188750,NA,Eye,NA,NA,Mac1cell_R53_C58,NA,NA,SRP212788_SCRBSeq_P1
#SRS5052756,SRR9628663,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12188751,NA,Eye,NA,NA,Mac1cell_R53_C57,NA,NA,SRP212788_SCRBSeq_P1
#SRS5052755,SRR9628662,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12188752,NA,Eye,NA,NA,Mac1cell_R53_C55,NA,NA,SRP212788_SCRBSeq_P1
#SRS5052753,SRR9628661,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12188753,NA,Eye,NA,NA,Mac1cell_R53_C52,NA,NA,SRP212788_SCRBSeq_P1
#SRS5052754,SRR9628660,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12188755,NA,Eye,NA,NA,Mac1cell_R53_C48,NA,NA,SRP212788_SCRBSeq_P1
#SRS5052752,SRR9628659,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12188756,NA,Eye,NA,NA,Mac1cell_R53_C47,NA,NA,SRP212788_SCRBSeq_P1
#SRS5052751,SRR9628658,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12188757,NA,Eye,NA,NA,Mac1cell_R53_C42,NA,NA,SRP212788_SCRBSeq_P1
#SRS5052749,SRR9633696,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12187741,NA,Eye,NA,NA,Mac1cell_R13_C54,NA,NA,SRP212788_SCRBSeq_P1
#SRS5052748,SRR9633695,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12187742,NA,Eye,NA,NA,Mac1cell_R13_C48,NA,NA,SRP212788_SCRBSeq_P1
#SRS5052747,SRR9633694,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12187743,NA,Eye,NA,NA,Mac1cell_R13_C47,NA,NA,SRP212788_SCRBSeq_P1
#SRS5052750,SRR9633693,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12187744,NA,Eye,NA,NA,Mac1cell_R13_C39,NA,NA,SRP212788_SCRBSeq_P1
#SRS5052746,SRR9633692,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12187745,NA,Eye,NA,NA,Mac1cell_R13_C36,NA,NA,SRP212788_SCRBSeq_P1
#SRS5052745,SRR9633691,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12187746,NA,Eye,NA,NA,Mac1cell_R13_C34,NA,NA,SRP212788_SCRBSeq_P1
#SRS5052743,SRR9633558,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12187747,NA,Eye,NA,NA,Mac1cell_R13_C32,NA,NA,SRP212788_SCRBSeq_P1
#SRS5052742,SRR9633557,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12187748,NA,Eye,NA,NA,Mac1cell_R13_C30,NA,NA,SRP212788_SCRBSeq_P1
#SRS5052744,SRR9627865,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12188262,NA,Eye,NA,NA,Mac1cell_R32_C44,NA,NA,SRP212788_SCRBSeq_P1
#SRS5052741,SRR9627864,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12188263,NA,Eye,NA,NA,Mac1cell_R32_C42,NA,NA,SRP212788_SCRBSeq_P1
#SRS5052740,SRR9627863,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12188264,NA,Eye,NA,NA,Mac1cell_R32_C40,NA,NA,SRP212788_SCRBSeq_P1
#SRS5052738,SRR9627862,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12188266,NA,Eye,NA,NA,Mac1cell_R32_C29,NA,NA,SRP212788_SCRBSeq_P1
#SRS5052739,SRR9627861,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12188267,NA,Eye,NA,NA,Mac1cell_R32_C24,NA,NA,SRP212788_SCRBSeq_P1
#SRS5052737,SRR9627860,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12188268,NA,Eye,NA,NA,Mac1cell_R32_C19,NA,NA,SRP212788_SCRBSeq_P1
#SRS5052736,SRR9627859,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12188269,NA,Eye,NA,NA,Mac1cell_R32_C18,NA,NA,SRP212788_SCRBSeq_P1
#SRS5052735,SRR9627858,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12188270,NA,Eye,NA,NA,Mac1cell_R32_C14,NA,NA,SRP212788_SCRBSeq_P1
#SRS5052734,SRR9633170,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12201140,NA,Eye,NA,NA,Per_R59_C15,NA,NA,SRP212788_SCRBSeq_P3
#SRS5052733,SRR9633169,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12201141,NA,Eye,NA,NA,Per_R59_C14,NA,NA,SRP212788_SCRBSeq_P3
#SRS5052732,SRR9633168,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12201142,NA,Eye,NA,NA,Per_R59_C12,NA,NA,SRP212788_SCRBSeq_P3
#SRS5052730,SRR9633166,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12201144,NA,Eye,NA,NA,Per_R58_C70,NA,NA,SRP212788_SCRBSeq_P3
#SRS5052729,SRR9633165,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12201145,NA,Eye,NA,NA,Per_R58_C66,NA,NA,SRP212788_SCRBSeq_P3
#SRS5052728,SRR9633164,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12201146,NA,Eye,NA,NA,Per_R58_C65,NA,NA,SRP212788_SCRBSeq_P3
#SRS5052727,SRR9633163,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12201147,NA,Eye,NA,NA,Per_R58_C63,NA,NA,SRP212788_SCRBSeq_P3
#SRS5052725,SRR9632161,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12201745,NA,Eye,NA,NA,Per_R13_C71,NA,NA,SRP212788_SCRBSeq_P3
#SRS5052726,SRR9632160,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12201746,NA,Eye,NA,NA,Per_R13_C67,NA,NA,SRP212788_SCRBSeq_P3
#SRS5052724,SRR9632159,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12201747,NA,Eye,NA,NA,Per_R13_C64,NA,NA,SRP212788_SCRBSeq_P3
#SRS5052723,SRR9632158,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12201748,NA,Eye,NA,NA,Per_R13_C47,NA,NA,SRP212788_SCRBSeq_P3
#SRS5052722,SRR9632157,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12201749,NA,Eye,NA,NA,Per_R13_C46,NA,NA,SRP212788_SCRBSeq_P3
#SRS5052721,SRR9632156,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12201750,NA,Eye,NA,NA,Per_R13_C44,NA,NA,SRP212788_SCRBSeq_P3
#SRS5052720,SRR9632155,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12201751,NA,Eye,NA,NA,Per_R13_C43,NA,NA,SRP212788_SCRBSeq_P3
#SRS5052719,SRR9632154,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12201659,NA,Eye,NA,NA,Per_R13_C40,NA,NA,SRP212788_SCRBSeq_P3
#SRS5052718,SRR9629889,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12199482,NA,Eye,NA,NA,sample_R43_C12,NA,NA,SRP212788_SCRBSeq_P3
#SRS5052716,SRR9629888,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12199483,NA,Eye,NA,NA,sample_R42_C69,NA,NA,SRP212788_SCRBSeq_P3
#SRS5052717,SRR9629887,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12199484,NA,Eye,NA,NA,sample_R42_C68,NA,NA,SRP212788_SCRBSeq_P3
#SRS5052715,SRR9629886,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12199485,NA,Eye,NA,NA,sample_R42_C67,NA,NA,SRP212788_SCRBSeq_P3
#SRS5052713,SRR9629885,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12199486,NA,Eye,NA,NA,sample_R42_C62,NA,NA,SRP212788_SCRBSeq_P3
#SRS5052712,SRR9629884,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12199487,NA,Eye,NA,NA,sample_R42_C57,NA,NA,SRP212788_SCRBSeq_P3
#SRS5052714,SRR9629883,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12199488,NA,Eye,NA,NA,sample_R42_C51,NA,NA,SRP212788_SCRBSeq_P3
#SRS5052711,SRR9629882,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12199489,NA,Eye,NA,NA,sample_R42_C49,NA,NA,SRP212788_SCRBSeq_P3
#SRS5052710,SRR9628961,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12199941,NA,Eye,NA,NA,sample_R21_C44,NA,NA,SRP212788_SCRBSeq_P3
#SRS5052708,SRR9628960,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12199942,NA,Eye,NA,NA,sample_R21_C42,NA,NA,SRP212788_SCRBSeq_P3
#SRS5052707,SRR9628959,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12199943,NA,Eye,NA,NA,sample_R21_C39,NA,NA,SRP212788_SCRBSeq_P3
#SRS5052706,SRR9628958,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12199944,NA,Eye,NA,NA,sample_R21_C37,NA,NA,SRP212788_SCRBSeq_P3
#SRS5052705,SRR9628957,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12199945,NA,Eye,NA,NA,sample_R21_C31,NA,NA,SRP212788_SCRBSeq_P3
#SRS5052704,SRR9628956,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12199946,NA,Eye,NA,NA,sample_R21_C30,NA,NA,SRP212788_SCRBSeq_P3
#SRS5052703,SRR9628955,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12199947,NA,Eye,NA,NA,sample_R21_C2,NA,NA,SRP212788_SCRBSeq_P3
#SRS5052709,SRR9628954,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12199948,NA,Eye,NA,NA,sample_R21_C29,NA,NA,SRP212788_SCRBSeq_P3
#SRS5052702,SRR9628041,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12195773,NA,Eye,NA,NA,Per_R39_C54,NA,NA,SRP212788_SCRBSeq_P3
#SRS5052700,SRR9628040,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12195786,NA,Eye,NA,NA,Per_R39_C3,NA,NA,SRP212788_SCRBSeq_P3
#SRS5052701,SRR9628039,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12196301,NA,Eye,NA,NA,Per_R39_C32,NA,NA,SRP212788_SCRBSeq_P3
#SRS5052699,SRR9628038,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12196302,NA,Eye,NA,NA,Per_R39_C25,NA,NA,SRP212788_SCRBSeq_P3
#SRS5052697,SRR9628037,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12196303,NA,Eye,NA,NA,Per_R38_C6,NA,NA,SRP212788_SCRBSeq_P3
#SRS5052698,SRR9628036,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12196304,NA,Eye,NA,NA,Per_R38_C5,NA,NA,SRP212788_SCRBSeq_P3
#SRS5052696,SRR9628035,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12196305,NA,Eye,NA,NA,Per_R38_C59,NA,NA,SRP212788_SCRBSeq_P3
#SRS5052694,SRR9628034,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12196306,NA,Eye,NA,NA,Per_R38_C52,NA,NA,SRP212788_SCRBSeq_P3
#SRS5052693,SRR9633604,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12197803,NA,Eye,NA,NA,M_R42_C47,NA,NA,SRP212788_SCRBSeq_P2
#SRS5052695,SRR9633603,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12197804,NA,Eye,NA,NA,M_R42_C43,NA,NA,SRP212788_SCRBSeq_P2
#SRS5052692,SRR9633602,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12197805,NA,Eye,NA,NA,M_R42_C40,NA,NA,SRP212788_SCRBSeq_P2
#SRS5052691,SRR9633601,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12193470,NA,Eye,NA,NA,M_R42_C15,NA,NA,SRP212788_SCRBSeq_P2
#SRS5052690,SRR9633600,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12193471,NA,Eye,NA,NA,M_R42_C12,NA,NA,SRP212788_SCRBSeq_P2
